Index,Dates,Time,Score,Class
12747,12-10-2020, 04:23:12,24.6,snoring
12748,12-10-2020, 04:23:14,24.5,snoring
12749,12-10-2020, 04:23:15,20.43,snoring
12750,12-10-2020, 04:23:16,20.92,snoring
12751,12-10-2020, 04:23:18,24.93,snoring
12752,12-10-2020, 04:23:19,25.41,snoring
12753,12-10-2020, 04:23:20,24.44,snoring
12754,12-10-2020, 04:23:22,24.78,snoring
12755,12-10-2020, 04:23:23,20.54,snoring
12756,12-10-2020, 04:23:24,23.13,snoring
12757,12-10-2020, 04:23:26,22.31,snoring
12758,12-10-2020, 04:23:27,23.69,snoring
12759,12-10-2020, 04:23:29,19.98,snoring
12760,12-10-2020, 04:23:30,22.34,snoring
12761,12-10-2020, 04:23:31,23.73,snoring
12762,12-10-2020, 04:23:33,23.19,snoring
12763,12-10-2020, 04:23:34,23.59,snoring
12764,12-10-2020, 04:23:35,24.8,snoring
12765,12-10-2020, 04:23:37,23.58,snoring
12766,12-10-2020, 04:23:38,24.79,snoring
12767,12-10-2020, 04:23:39,22.17,snoring
12768,12-10-2020, 04:23:41,24.05,snoring
12769,12-10-2020, 04:23:42,21.86,snoring
12770,12-10-2020, 04:23:43,22.93,snoring
12771,12-10-2020, 04:23:45,24.36,snoring
12772,12-10-2020, 04:23:46,23.35,snoring
12773,12-10-2020, 04:23:47,23.64,snoring
12774,12-10-2020, 04:23:48,23.84,snoring
12775,12-10-2020, 04:23:50,22.23,snoring
12776,12-10-2020, 04:23:51,19.43,snoring
12777,12-10-2020, 04:23:52,21.13,snoring
12778,12-10-2020, 04:23:54,24.06,snoring
12779,12-10-2020, 04:23:55,22.64,snoring
12780,12-10-2020, 04:23:56,23.74,snoring
12781,12-10-2020, 04:23:58,22.52,snoring
12782,12-10-2020, 04:23:59,22.42,snoring
12783,12-10-2020, 04:24:00,24.07,snoring
12784,12-10-2020, 04:24:02,20.26,snoring
12785,12-10-2020, 04:24:03,23.44,snoring
12786,12-10-2020, 04:24:04,22.79,snoring
12787,12-10-2020, 04:24:06,21.12,snoring
12788,12-10-2020, 04:24:07,21.21,snoring
12789,12-10-2020, 04:24:08,22.37,snoring
12790,12-10-2020, 04:24:10,21.98,snoring
12791,12-10-2020, 04:24:11,22.25,snoring
12792,12-10-2020, 04:24:12,24.75,snoring
12793,12-10-2020, 04:24:14,25.61,snoring
12794,12-10-2020, 04:24:15,23.29,snoring
12795,12-10-2020, 04:24:17,22.52,snoring
12796,12-10-2020, 04:24:18,24.95,snoring
12797,12-10-2020, 04:24:19,24.82,snoring
12798,12-10-2020, 04:24:21,24.3,snoring
12799,12-10-2020, 04:24:22,24.79,snoring
12800,12-10-2020, 04:24:23,24.9,snoring
12801,12-10-2020, 04:24:25,24.99,snoring
12802,12-10-2020, 04:24:26,23.68,snoring
12803,12-10-2020, 04:24:28,23.44,snoring
12804,12-10-2020, 04:24:29,23.88,snoring
12805,12-10-2020, 04:24:30,23.42,snoring
12806,12-10-2020, 04:24:32,25.25,snoring
12807,12-10-2020, 04:24:33,25.24,snoring
12808,12-10-2020, 04:24:34,25.3,snoring
12809,12-10-2020, 04:24:36,23.78,snoring
12810,12-10-2020, 04:24:37,25.32,snoring
12811,12-10-2020, 04:24:38,24.93,snoring
12812,12-10-2020, 04:24:40,25.1,snoring
12813,12-10-2020, 04:24:41,25.31,snoring
12814,12-10-2020, 04:24:42,24.64,snoring
12815,12-10-2020, 04:24:44,22.99,snoring
12816,12-10-2020, 04:24:45,22.96,snoring
12817,12-10-2020, 04:24:46,21.6,snoring
12818,12-10-2020, 04:24:53,18.12,snoring
12819,12-10-2020, 04:24:56,22.21,snoring
12820,12-10-2020, 04:24:57,20.09,snoring
12821,12-10-2020, 04:24:59,20.59,snoring
12822,12-10-2020, 04:25:00,23.25,snoring
12823,12-10-2020, 04:25:01,23.49,snoring
12824,12-10-2020, 04:25:03,20.96,snoring
12825,12-10-2020, 04:25:04,20.77,snoring
12826,12-10-2020, 04:25:05,19.57,snoring
12827,12-10-2020, 04:25:12,17.23,snoring
12828,12-10-2020, 04:25:13,17.84,snoring
12829,12-10-2020, 04:25:15,19.41,snoring
12830,12-10-2020, 04:25:16,20.03,snoring
12831,12-10-2020, 04:25:17,22.49,snoring
12832,12-10-2020, 04:25:18,25.41,snoring
12833,12-10-2020, 04:25:20,24.08,snoring
12834,12-10-2020, 04:25:21,21.38,snoring
12835,12-10-2020, 04:25:22,21.65,snoring
12836,12-10-2020, 04:25:24,22.39,snoring
12837,12-10-2020, 04:25:25,23.25,snoring
12838,12-10-2020, 04:25:27,20.2,snoring
12839,12-10-2020, 04:25:28,20.86,snoring
12840,12-10-2020, 04:25:29,22.54,snoring
12841,12-10-2020, 04:25:30,23.27,snoring
12842,12-10-2020, 04:25:32,23.18,snoring
12843,12-10-2020, 04:25:33,23.91,snoring
12844,12-10-2020, 04:25:34,23.24,snoring
12845,12-10-2020, 04:25:36,24.32,snoring
12846,12-10-2020, 04:25:37,23.44,snoring
12847,12-10-2020, 04:25:38,25.23,snoring
12848,12-10-2020, 04:25:40,25.05,snoring
12849,12-10-2020, 04:25:41,24.03,snoring
12850,12-10-2020, 04:25:42,25.82,snoring
12851,12-10-2020, 04:25:44,25.83,snoring
12852,12-10-2020, 04:25:45,25.35,snoring
12853,12-10-2020, 04:25:46,23.07,snoring
12854,12-10-2020, 04:25:48,23.02,snoring
12855,12-10-2020, 04:25:49,24.08,snoring
12856,12-10-2020, 04:25:50,23.32,snoring
12857,12-10-2020, 04:25:52,23.41,snoring
12858,12-10-2020, 04:25:53,24.19,snoring
12859,12-10-2020, 04:25:54,26.25,snoring
12860,12-10-2020, 04:25:56,25.95,snoring
12861,12-10-2020, 04:25:57,25.96,snoring
12862,12-10-2020, 04:25:58,24.23,snoring
12863,12-10-2020, 04:26:00,25.06,snoring
12864,12-10-2020, 04:26:01,25.42,snoring
12865,12-10-2020, 04:26:02,24.32,snoring
12866,12-10-2020, 04:26:04,24.72,snoring
12867,12-10-2020, 04:26:05,25.07,snoring
12868,12-10-2020, 04:26:06,22.82,snoring
12869,12-10-2020, 04:26:08,22.05,snoring
12870,12-10-2020, 04:26:09,25.15,snoring
12871,12-10-2020, 04:26:11,24.94,snoring
12872,12-10-2020, 04:26:12,23.87,snoring
12873,12-10-2020, 04:26:13,24.83,snoring
12874,12-10-2020, 04:26:15,24.54,snoring
12875,12-10-2020, 04:26:16,24.56,snoring
12876,12-10-2020, 04:26:17,23.46,snoring
12877,12-10-2020, 04:26:18,24.48,snoring
12878,12-10-2020, 04:26:20,23.21,snoring
12879,12-10-2020, 04:26:21,24.77,snoring
12880,12-10-2020, 04:26:23,23.82,snoring
12881,12-10-2020, 04:26:24,23.97,snoring
12882,12-10-2020, 04:26:25,23.99,snoring
12883,12-10-2020, 04:26:26,21.48,snoring
12884,12-10-2020, 04:26:28,21.47,snoring
12885,12-10-2020, 04:26:29,17.2,snoring
12886,12-10-2020, 04:26:30,21.98,snoring
12887,12-10-2020, 04:26:32,22.27,snoring
12888,12-10-2020, 04:26:33,22.98,snoring
12889,12-10-2020, 04:26:35,25.19,snoring
12890,12-10-2020, 04:26:36,20.04,snoring
12891,12-10-2020, 04:26:37,23.37,snoring
12892,12-10-2020, 04:26:39,23.16,snoring
12893,12-10-2020, 04:26:40,21.51,snoring
12894,12-10-2020, 04:26:41,22.19,snoring
12895,12-10-2020, 04:26:43,23.52,snoring
12896,12-10-2020, 04:26:44,23.93,snoring
12897,12-10-2020, 04:26:46,25.12,snoring
12898,12-10-2020, 04:26:47,25.22,snoring
12899,12-10-2020, 04:26:48,24.83,snoring
12900,12-10-2020, 04:26:50,21.68,snoring
12901,12-10-2020, 04:26:51,20.89,snoring
12902,12-10-2020, 04:26:52,21.57,snoring
12903,12-10-2020, 04:26:54,20.08,snoring
12904,12-10-2020, 04:26:55,23.96,snoring
12905,12-10-2020, 04:26:56,20.32,snoring
12906,12-10-2020, 04:26:58,20.23,snoring
12907,12-10-2020, 04:26:59,19.98,snoring
12908,12-10-2020, 04:27:00,23.68,snoring
12909,12-10-2020, 04:27:01,24.44,snoring
12910,12-10-2020, 04:27:03,23.86,snoring
12911,12-10-2020, 04:27:04,22.49,snoring
12912,12-10-2020, 04:27:06,23.54,snoring
12913,12-10-2020, 04:27:07,20.68,snoring
12914,12-10-2020, 04:27:08,23.9,snoring
12915,12-10-2020, 04:27:10,22.42,snoring
12916,12-10-2020, 04:27:11,21.93,snoring
12917,12-10-2020, 04:27:12,22.01,snoring
12918,12-10-2020, 04:27:14,21.28,snoring
12919,12-10-2020, 04:27:15,20.82,snoring
12920,12-10-2020, 04:27:16,23.75,snoring
12921,12-10-2020, 04:27:18,22.47,snoring
12922,12-10-2020, 04:27:19,21.91,snoring
12923,12-10-2020, 04:27:20,19.52,snoring
12924,12-10-2020, 04:27:22,25.93,snoring
12925,12-10-2020, 04:27:23,25.38,snoring
12926,12-10-2020, 04:27:24,24.01,snoring
12927,12-10-2020, 04:27:26,24.49,snoring
12928,12-10-2020, 04:27:27,19.78,snoring
12929,12-10-2020, 04:27:28,20.86,snoring
12930,12-10-2020, 04:27:30,21.21,snoring
12931,12-10-2020, 04:27:31,21.33,snoring
12932,12-10-2020, 04:27:33,22.99,snoring
12933,12-10-2020, 04:27:34,21.55,snoring
12934,12-10-2020, 04:27:35,21.54,snoring
12935,12-10-2020, 04:27:36,22.65,snoring
12936,12-10-2020, 04:27:38,21.79,snoring
12937,12-10-2020, 04:27:39,24.23,snoring
12938,12-10-2020, 04:27:40,24.82,snoring
12939,12-10-2020, 04:27:42,25.46,snoring
12940,12-10-2020, 04:27:43,24.57,snoring
12941,12-10-2020, 04:27:45,20.62,snoring
12942,12-10-2020, 04:27:46,20.39,snoring
12943,12-10-2020, 04:27:47,20.93,snoring
12944,12-10-2020, 04:27:48,21.77,snoring
12945,12-10-2020, 04:27:50,21.95,snoring
12946,12-10-2020, 04:27:51,22.79,snoring
12947,12-10-2020, 04:27:52,24.69,snoring
12948,12-10-2020, 04:27:54,22.19,snoring
12949,12-10-2020, 04:27:55,24.85,snoring
12950,12-10-2020, 04:27:57,24.27,snoring
12951,12-10-2020, 04:27:58,22.66,snoring
12952,12-10-2020, 04:27:59,22.81,snoring
12953,12-10-2020, 04:28:00,24.91,snoring
12954,12-10-2020, 04:28:02,24.87,snoring
12955,12-10-2020, 04:28:03,21.45,snoring
12956,12-10-2020, 04:28:05,20.57,snoring
12957,12-10-2020, 04:28:06,22.31,snoring
12958,12-10-2020, 04:28:07,22.39,snoring
12959,12-10-2020, 04:28:09,22.5,snoring
12960,12-10-2020, 04:28:10,22.33,snoring
12961,12-10-2020, 04:28:11,25.54,snoring
12962,12-10-2020, 04:28:13,24.69,snoring
12963,12-10-2020, 04:28:14,25.37,snoring
12964,12-10-2020, 04:28:16,22.23,snoring
12965,12-10-2020, 04:28:17,23.08,snoring
12966,12-10-2020, 04:28:18,22.69,snoring
12967,12-10-2020, 04:28:20,22.06,snoring
12968,12-10-2020, 04:28:21,22.47,snoring
12969,12-10-2020, 04:28:22,24.22,snoring
12970,12-10-2020, 04:28:24,24.97,snoring
12971,12-10-2020, 04:28:25,18.88,snoring
12972,12-10-2020, 04:28:26,25.31,snoring
12973,12-10-2020, 04:28:28,25.43,snoring
12974,12-10-2020, 04:28:29,23.16,snoring
12975,12-10-2020, 04:28:30,22.95,snoring
12976,12-10-2020, 04:28:32,22.88,snoring
12977,12-10-2020, 04:28:33,24.52,snoring
12978,12-10-2020, 04:28:34,24.12,snoring
12979,12-10-2020, 04:28:36,22.12,snoring
12980,12-10-2020, 04:28:37,22.63,snoring
12981,12-10-2020, 04:28:38,21.38,snoring
12982,12-10-2020, 04:28:40,23.25,snoring
12983,12-10-2020, 04:28:41,22.51,snoring
12984,12-10-2020, 04:28:42,21.97,snoring
12985,12-10-2020, 04:28:44,22.33,snoring
12986,12-10-2020, 04:28:45,22.25,snoring
12987,12-10-2020, 04:28:46,25.35,snoring
12988,12-10-2020, 04:28:48,24.37,snoring
12989,12-10-2020, 04:28:49,25.5,snoring
12990,12-10-2020, 04:28:50,24.63,snoring
12991,12-10-2020, 04:28:52,24.67,snoring
12992,12-10-2020, 04:28:53,24.44,snoring
12993,12-10-2020, 04:28:55,24.42,snoring
12994,12-10-2020, 04:28:56,23.81,snoring
12995,12-10-2020, 04:28:57,22.11,snoring
12996,12-10-2020, 04:28:59,21.05,snoring
12997,12-10-2020, 04:29:00,21.15,snoring
12998,12-10-2020, 04:29:01,20.33,snoring
12999,12-10-2020, 04:29:02,21.98,snoring
13000,12-10-2020, 04:29:04,22.32,snoring
13001,12-10-2020, 04:29:05,22.77,snoring
13002,12-10-2020, 04:29:06,22.72,snoring
13003,12-10-2020, 04:29:08,21.61,snoring
13004,12-10-2020, 04:29:09,25.05,snoring
13005,12-10-2020, 04:29:10,25.22,snoring
13006,12-10-2020, 04:29:12,23.89,snoring
13007,12-10-2020, 04:29:13,24.95,snoring
13008,12-10-2020, 04:29:15,22.53,snoring
13009,12-10-2020, 04:29:16,23.88,snoring
13010,12-10-2020, 04:29:17,22.5,snoring
13011,12-10-2020, 04:29:18,22.37,snoring
13012,12-10-2020, 04:29:20,23.43,snoring
13013,12-10-2020, 04:29:21,19.64,snoring
13014,12-10-2020, 04:29:23,19.96,snoring
13015,12-10-2020, 04:29:24,20.61,snoring
13016,12-10-2020, 04:29:25,21.82,snoring
13017,12-10-2020, 04:29:27,23.25,snoring
13018,12-10-2020, 04:29:28,24.46,snoring
13019,12-10-2020, 04:29:29,25.18,snoring
13020,12-10-2020, 04:29:31,21.54,snoring
13021,12-10-2020, 04:29:32,23.35,snoring
13022,12-10-2020, 04:29:33,21.36,snoring
13023,12-10-2020, 04:29:35,20.94,snoring
13024,12-10-2020, 04:29:36,22.97,snoring
13025,12-10-2020, 04:29:37,23.05,snoring
13026,12-10-2020, 04:29:39,21.58,snoring
13027,12-10-2020, 04:29:40,24.27,snoring
13028,12-10-2020, 04:29:42,24.77,snoring
13029,12-10-2020, 04:29:43,20.45,snoring
13030,12-10-2020, 04:29:44,21.02,snoring
13031,12-10-2020, 04:29:46,21.72,snoring
13032,12-10-2020, 04:29:47,21.8,snoring
13033,12-10-2020, 04:29:49,24.2,snoring
13034,12-10-2020, 04:29:50,23.25,snoring
13035,12-10-2020, 04:29:51,23.05,snoring
13036,12-10-2020, 04:29:53,23.1,snoring
13037,12-10-2020, 04:29:54,22.39,snoring
13038,12-10-2020, 04:29:55,21.58,snoring
13039,12-10-2020, 04:29:57,22.91,snoring
13040,12-10-2020, 04:29:58,21.1,snoring
13041,12-10-2020, 04:29:59,22.53,snoring
13042,12-10-2020, 04:30:01,20.85,snoring
13043,12-10-2020, 04:30:02,20.54,snoring
13044,12-10-2020, 04:30:03,19.68,snoring
13045,12-10-2020, 04:30:05,23.42,snoring
13046,12-10-2020, 04:30:06,24.94,snoring
13047,12-10-2020, 04:30:07,24.94,snoring
13048,12-10-2020, 04:30:09,25.27,snoring
13049,12-10-2020, 04:30:10,24.97,snoring
13050,12-10-2020, 04:30:12,24.81,snoring
13051,12-10-2020, 04:30:13,20.91,snoring
13052,12-10-2020, 04:30:14,20.35,snoring
13053,12-10-2020, 04:30:16,20.61,snoring
13054,12-10-2020, 04:30:17,20.76,snoring
13055,12-10-2020, 04:30:18,20.89,snoring
13056,12-10-2020, 04:30:19,20.88,snoring
13057,12-10-2020, 04:30:21,22.98,snoring
13058,12-10-2020, 04:30:22,22.61,snoring
13059,12-10-2020, 04:30:23,24.08,snoring
13060,12-10-2020, 04:30:25,20.38,snoring
13061,12-10-2020, 04:30:26,20.11,snoring
13062,12-10-2020, 04:30:27,22.77,snoring
13063,12-10-2020, 04:30:29,20.97,snoring
13064,12-10-2020, 04:30:30,23.84,snoring
13065,12-10-2020, 04:30:31,23.69,snoring
13066,12-10-2020, 04:30:33,22.97,snoring
13067,12-10-2020, 04:30:34,24.51,snoring
13068,12-10-2020, 04:30:35,22.96,snoring
13069,12-10-2020, 04:30:37,21.85,snoring
13070,12-10-2020, 04:30:38,22.53,snoring
13071,12-10-2020, 04:30:39,23.42,snoring
13072,12-10-2020, 04:30:41,22.73,snoring
13073,12-10-2020, 04:30:42,23.51,snoring
13074,12-10-2020, 04:30:43,23.71,snoring
13075,12-10-2020, 04:30:45,19.89,snoring
13076,12-10-2020, 04:30:46,20.21,snoring
13077,12-10-2020, 04:30:47,23.47,snoring
13078,12-10-2020, 04:30:49,22.71,snoring
13079,12-10-2020, 04:30:50,19.83,snoring
13080,12-10-2020, 04:30:51,24.96,snoring
13081,12-10-2020, 04:30:53,23.04,snoring
13082,12-10-2020, 04:30:54,24.11,snoring
13083,12-10-2020, 04:30:55,24.09,snoring
13084,12-10-2020, 04:30:57,20.4,snoring
13085,12-10-2020, 04:30:58,20.59,snoring
13086,12-10-2020, 04:30:59,19.59,snoring
13087,12-10-2020, 04:31:01,18.92,snoring
13088,12-10-2020, 04:31:02,23.23,snoring
13089,12-10-2020, 04:31:03,21.51,snoring
13090,12-10-2020, 04:31:05,21.35,snoring
13091,12-10-2020, 04:31:06,20.9,snoring
13092,12-10-2020, 04:31:07,21.51,snoring
13093,12-10-2020, 04:31:09,23.83,snoring
13094,12-10-2020, 04:31:10,23.73,snoring
13095,12-10-2020, 04:31:11,22.97,snoring
13096,12-10-2020, 04:31:13,21.64,snoring
13097,12-10-2020, 04:31:14,24.96,snoring
13098,12-10-2020, 04:31:15,21.38,snoring
13099,12-10-2020, 04:31:17,21.06,snoring
13100,12-10-2020, 04:31:18,23.62,snoring
13101,12-10-2020, 04:31:19,24.25,snoring
13102,12-10-2020, 04:31:21,24.75,snoring
13103,12-10-2020, 04:31:22,25.02,snoring
13104,12-10-2020, 04:31:23,23.16,snoring
13105,12-10-2020, 04:31:25,24.61,snoring
13106,12-10-2020, 04:31:26,23.45,snoring
13107,12-10-2020, 04:31:27,25.01,snoring
13108,12-10-2020, 04:31:29,23.02,snoring
13109,12-10-2020, 04:31:30,21.92,snoring
13110,12-10-2020, 04:31:31,22.02,snoring
13111,12-10-2020, 04:31:33,22.86,snoring
13112,12-10-2020, 04:31:34,23.1,snoring
13113,12-10-2020, 04:31:35,22.88,snoring
13114,12-10-2020, 04:31:37,22.47,snoring
13115,12-10-2020, 04:31:38,20.97,snoring
13116,12-10-2020, 04:31:39,20.22,snoring
13117,12-10-2020, 04:31:41,22.8,snoring
13118,12-10-2020, 04:31:42,22.46,snoring
13119,12-10-2020, 04:31:43,20.42,snoring
13120,12-10-2020, 04:31:45,19.19,snoring
13121,12-10-2020, 04:31:46,18.3,snoring
13122,12-10-2020, 04:31:47,21.54,snoring
13123,12-10-2020, 04:31:49,21.63,snoring
13124,12-10-2020, 04:31:50,22.76,snoring
13125,12-10-2020, 04:31:51,20.84,snoring
13126,12-10-2020, 04:31:53,21.05,snoring
13127,12-10-2020, 04:31:54,19.91,snoring
13128,12-10-2020, 04:31:55,20.74,snoring
13129,12-10-2020, 04:31:56,21.13,snoring
13130,12-10-2020, 04:31:58,20.68,snoring
13131,12-10-2020, 04:31:59,24.98,snoring
13132,12-10-2020, 04:32:01,23.64,snoring
13133,12-10-2020, 04:32:02,23.94,snoring
13134,12-10-2020, 04:32:03,18.91,snoring
13135,12-10-2020, 04:32:04,19.33,snoring
13136,12-10-2020, 04:32:06,21.71,snoring
13137,12-10-2020, 04:32:07,22.02,snoring
13138,12-10-2020, 04:32:08,21.33,snoring
13139,12-10-2020, 04:32:10,22.37,snoring
13140,12-10-2020, 04:32:11,24.13,snoring
13141,12-10-2020, 04:32:13,24.86,snoring
13142,12-10-2020, 04:32:14,22.08,snoring
13143,12-10-2020, 04:32:15,22.58,snoring
13144,12-10-2020, 04:32:17,22.49,snoring
13145,12-10-2020, 04:32:18,22.09,snoring
13146,12-10-2020, 04:32:19,22.3,snoring
13147,12-10-2020, 04:32:21,21.89,snoring
13148,12-10-2020, 04:32:22,21.94,snoring
13149,12-10-2020, 04:32:23,20.74,snoring
13150,12-10-2020, 04:32:25,20.52,snoring
13151,12-10-2020, 04:32:26,22.14,snoring
13152,12-10-2020, 04:32:27,18.31,snoring
13153,12-10-2020, 04:32:28,17.76,snoring
13154,12-10-2020, 04:32:30,20.43,snoring
13155,12-10-2020, 04:32:31,21.08,snoring
13156,12-10-2020, 04:32:32,22.87,snoring
13157,12-10-2020, 04:32:39,19.66,snoring
13158,12-10-2020, 04:32:41,19.79,snoring
13159,12-10-2020, 04:32:42,22.3,snoring
13160,12-10-2020, 04:32:43,22.23,snoring
13161,12-10-2020, 04:32:44,19.61,snoring
13162,12-10-2020, 04:32:46,23.23,snoring
13163,12-10-2020, 04:32:47,21.62,snoring
13164,12-10-2020, 04:32:49,19.99,snoring
13165,12-10-2020, 04:32:50,17.49,snoring
13166,12-10-2020, 04:32:51,23.48,snoring
13167,12-10-2020, 04:32:53,24.56,snoring
13168,12-10-2020, 04:32:54,21.27,snoring
13169,12-10-2020, 04:32:55,22.44,snoring
13170,12-10-2020, 04:32:57,24.03,snoring
13171,12-10-2020, 04:32:58,24.83,snoring
13172,12-10-2020, 04:32:59,24.95,snoring
13173,12-10-2020, 04:33:01,25.08,snoring
13174,12-10-2020, 04:33:02,23.13,snoring
13175,12-10-2020, 04:33:03,23.53,snoring
13176,12-10-2020, 04:33:05,23.51,snoring
13177,12-10-2020, 04:33:06,23.6,snoring
13178,12-10-2020, 04:33:07,23.15,snoring
13179,12-10-2020, 04:33:09,20.81,snoring
13180,12-10-2020, 04:33:10,23.55,snoring
13181,12-10-2020, 04:33:11,24.17,snoring
13182,12-10-2020, 04:33:13,25.24,snoring
13183,12-10-2020, 04:33:14,22.98,snoring
13184,12-10-2020, 04:33:15,23.54,snoring
13185,12-10-2020, 04:33:17,21.97,snoring
13186,12-10-2020, 04:33:18,19.46,snoring
13187,12-10-2020, 04:33:19,20.12,snoring
13188,12-10-2020, 04:33:21,19.75,snoring
13189,12-10-2020, 04:33:22,19.03,snoring
13190,12-10-2020, 04:33:23,20.02,snoring
13191,12-10-2020, 04:33:25,19.2,snoring
13192,12-10-2020, 04:33:26,20.34,snoring
13193,12-10-2020, 04:33:27,17.44,snoring
13194,12-10-2020, 04:33:29,17.52,snoring
13195,12-10-2020, 04:33:30,18.94,snoring
13196,12-10-2020, 04:33:31,19.46,snoring
13197,12-10-2020, 04:33:35,17.87,snoring
13198,12-10-2020, 04:33:37,17.44,snoring
13199,12-10-2020, 04:33:38,18.33,snoring
13200,12-10-2020, 04:33:39,17.13,snoring
13201,12-10-2020, 04:33:41,19.23,snoring
13202,12-10-2020, 04:33:42,18.6,snoring
13203,12-10-2020, 04:33:43,18.96,snoring
13204,12-10-2020, 04:33:45,19.53,snoring
13205,12-10-2020, 04:33:46,19.34,snoring
13206,12-10-2020, 04:33:47,19.64,snoring
13207,12-10-2020, 04:33:49,20.46,snoring
13208,12-10-2020, 04:33:50,19.56,snoring
13209,12-10-2020, 04:33:51,19.72,snoring
13210,12-10-2020, 04:33:53,20.93,snoring
13211,12-10-2020, 04:33:54,17.38,snoring
13212,12-10-2020, 04:33:55,17.7,snoring
13213,12-10-2020, 04:33:59,18.86,snoring
13214,12-10-2020, 04:34:01,18.32,snoring
13215,12-10-2020, 04:34:05,19.44,snoring
13216,12-10-2020, 04:34:06,21.1,snoring
13217,12-10-2020, 04:34:07,20.61,snoring
13218,12-10-2020, 04:34:09,21.27,snoring
13219,12-10-2020, 04:34:10,20.98,snoring
13220,12-10-2020, 04:34:11,17.83,snoring
13221,12-10-2020, 04:34:13,20.88,snoring
13222,12-10-2020, 04:34:14,21.81,snoring
13223,12-10-2020, 04:34:15,24.69,snoring
13224,12-10-2020, 04:34:17,24.67,snoring
13225,12-10-2020, 04:34:18,20.57,snoring
13226,12-10-2020, 04:34:19,20.13,snoring
13227,12-10-2020, 04:34:21,21.62,snoring
13228,12-10-2020, 04:34:22,21.32,snoring
13229,12-10-2020, 04:34:23,21.42,snoring
13230,12-10-2020, 04:34:25,22.58,snoring
13231,12-10-2020, 04:34:26,18.33,snoring
13232,12-10-2020, 04:34:27,19.35,snoring
13233,12-10-2020, 04:34:29,21.97,snoring
13234,12-10-2020, 04:34:30,18.64,snoring
13235,12-10-2020, 04:34:31,18.32,snoring
13236,12-10-2020, 04:34:33,19.15,snoring
13237,12-10-2020, 04:34:34,18.58,snoring
13238,12-10-2020, 04:34:35,19.12,snoring
13239,12-10-2020, 04:34:37,18.75,snoring
13240,12-10-2020, 04:34:38,19.88,snoring
13241,12-10-2020, 04:34:39,18.86,snoring
13242,12-10-2020, 04:34:41,20.65,snoring
13243,12-10-2020, 04:34:42,20.03,snoring
13244,12-10-2020, 04:34:43,23.45,snoring
13245,12-10-2020, 04:34:45,20.12,snoring
13246,12-10-2020, 04:34:46,20.2,snoring
13247,12-10-2020, 04:34:47,23.2,snoring
13248,12-10-2020, 04:34:49,22.09,snoring
13249,12-10-2020, 04:34:50,23.22,snoring
13250,12-10-2020, 04:34:52,22.96,snoring
13251,12-10-2020, 04:34:53,25.02,snoring
13252,12-10-2020, 04:34:54,22.96,snoring
13253,12-10-2020, 04:34:56,23.16,snoring
13254,12-10-2020, 04:34:57,23.11,snoring
13255,12-10-2020, 04:34:59,22.29,snoring
13256,12-10-2020, 04:35:00,23.99,snoring
13257,12-10-2020, 04:35:01,22.64,snoring
13258,12-10-2020, 04:35:02,23.37,snoring
13259,12-10-2020, 04:35:04,23.6,snoring
13260,12-10-2020, 04:35:05,25.41,snoring
13261,12-10-2020, 04:35:06,24.09,snoring
13262,12-10-2020, 04:35:07,25.31,snoring
13263,12-10-2020, 04:35:09,23.97,snoring
13264,12-10-2020, 04:35:10,24.7,snoring
13265,12-10-2020, 04:35:11,25.54,snoring
13266,12-10-2020, 04:35:13,25.55,snoring
13267,12-10-2020, 04:35:14,24.52,snoring
13268,12-10-2020, 04:35:15,24.47,snoring
13269,12-10-2020, 04:35:17,22.28,snoring
13270,12-10-2020, 04:35:18,23.38,snoring
13271,12-10-2020, 04:35:19,23.23,snoring
13272,12-10-2020, 04:35:21,23.48,snoring
13273,12-10-2020, 04:35:22,24.49,snoring
13274,12-10-2020, 04:35:23,23.94,snoring
13275,12-10-2020, 04:35:25,24.39,snoring
13276,12-10-2020, 04:35:26,24.49,snoring
13277,12-10-2020, 04:35:27,25.19,snoring
13278,12-10-2020, 04:35:29,22.62,snoring
13279,12-10-2020, 04:35:30,22.95,snoring
13280,12-10-2020, 04:35:31,21.3,snoring
13281,12-10-2020, 04:35:33,21.12,snoring
13282,12-10-2020, 04:35:34,22.18,snoring
13283,12-10-2020, 04:35:35,22.35,snoring
13284,12-10-2020, 04:35:37,20.69,snoring
13285,12-10-2020, 04:35:38,21.44,snoring
13286,12-10-2020, 04:35:39,18.98,snoring
13287,12-10-2020, 04:35:41,18.76,snoring
13288,12-10-2020, 04:35:42,21.88,snoring
